,lane,x,y,yaw,width
1396,-2,-93.1077880859375,-48.112548828125,-48.906646728515625,3.5
1397,-1,-95.74552917480469,-50.413055419921875,-48.906646728515625,3.5
1398,1,-98.38327026367188,-52.71356201171875,131.09335327148438,3.5
1399,2,-101.02101135253906,-55.014068603515625,131.09335327148438,3.5
1400,-2,-92.54061126708984,-48.74429702758789,-47.258975982666016,3.5
1401,-1,-95.11111450195312,-51.11969757080078,-47.258975982666016,3.5
1402,1,-97.68161010742188,-53.495094299316406,132.74102783203125,3.5
1403,2,-100.25211334228516,-55.8704948425293,132.74102783203125,3.5
1404,-2,-91.95550537109375,-49.359474182128906,-45.611305236816406,3.5
1405,-1,-94.4566421508789,-51.807804107666016,-45.611305236816406,3.5
1406,1,-96.9577865600586,-54.25613021850586,134.38870239257812,3.5
1407,2,-99.45892333984375,-56.70446014404297,134.38870239257812,3.5
1408,-2,-91.35295104980469,-49.95757293701172,-43.9636344909668,3.5
1409,-1,-93.78266143798828,-52.476802825927734,-43.9636344909668,3.5
1410,1,-96.21236419677734,-54.996036529541016,136.03636169433594,3.5
1411,2,-98.64207458496094,-57.51526641845703,136.03636169433594,3.5
1412,-2,-90.73345184326172,-50.5380973815918,-42.31595993041992,3.5
1413,-1,-93.0897216796875,-53.12615203857422,-42.31595993041992,3.5
1414,1,-95.44598388671875,-55.714202880859375,137.6840362548828,3.5
1415,2,-97.80225372314453,-58.3022575378418,137.6840362548828,3.5
1416,-2,-90.09751892089844,-51.1005744934082,-40.66828918457031,3.5
1417,-1,-92.3783950805664,-53.755306243896484,-40.66828918457031,3.5
1418,1,-94.65926361083984,-56.410037994384766,139.3317108154297,3.5
1419,2,-96.94013977050781,-59.06476974487305,139.3317108154297,3.5
1420,-2,-89.44567108154297,-51.64453125,-39.02061462402344,3.5
1421,-1,-91.6492691040039,-54.36375045776367,-39.02061462402344,3.5
1422,1,-93.85286712646484,-57.08296585083008,140.97938537597656,3.5
1423,2,-96.05646514892578,-59.80218505859375,140.97938537597656,3.5
1424,-2,-88.77845764160156,-52.169517517089844,-37.37294387817383,3.5
1425,-1,-90.90296173095703,-54.95096969604492,-37.37294387817383,3.5
1426,1,-93.02745819091797,-57.732425689697266,142.62705993652344,3.5
1427,2,-95.15196228027344,-60.513877868652344,142.62705993652344,3.5
1428,-2,-88.0964126586914,-52.675106048583984,-35.725276947021484,3.5
1429,-1,-90.14006042480469,-55.51649475097656,-35.725276947021484,3.5
1430,1,-92.1837158203125,-58.357887268066406,144.27471923828125,3.5
1431,2,-94.22736358642578,-61.199275970458984,144.27471923828125,3.5
1432,-2,-87.4001235961914,-53.16087341308594,-34.07760238647461,3.5
1433,-1,-89.3612289428711,-56.05984878540039,-34.07760238647461,3.5
1434,1,-91.32233428955078,-58.95882797241211,145.92239379882812,3.5
1435,2,-93.28343963623047,-61.85780334472656,145.92239379882812,3.5
1436,-2,-86.69014739990234,-53.62641525268555,-32.429931640625,3.5
1437,-1,-88.56708526611328,-56.58058166503906,-32.429931640625,3.5
1438,1,-90.44402313232422,-59.534751892089844,147.570068359375,3.5
1439,2,-92.32096099853516,-62.48891830444336,147.570068359375,3.5
1440,-2,-85.96708679199219,-54.071353912353516,-30.782257080078125,3.5
1441,-1,-87.75830841064453,-57.078269958496094,-30.782257080078125,3.5
1442,1,-89.54952239990234,-60.085182189941406,149.21774291992188,3.5
1443,2,-91.34074401855469,-63.092098236083984,149.21774291992188,3.5
1444,-2,-85.23152160644531,-54.49531555175781,-29.134586334228516,3.5
1445,-1,-86.93553924560547,-57.552490234375,-29.134586334228516,3.5
1446,1,-88.63956451416016,-60.60966491699219,150.86541748046875,3.5
1447,2,-90.34358215332031,-63.666839599609375,150.86541748046875,3.5
1448,-2,-84.48407745361328,-54.89795684814453,-27.486915588378906,3.5
1449,-1,-86.0994873046875,-58.002864837646484,-27.486915588378906,3.5
1450,1,-87.71490478515625,-61.10776901245117,152.51309204101562,3.5
1451,2,-89.33031463623047,-64.21267700195312,152.51309204101562,3.5
1452,-2,-83.7253646850586,-55.278934478759766,-25.839242935180664,3.5
1453,-1,-85.2508316040039,-58.42900848388672,-25.839242935180664,3.5
1454,1,-86.77629852294922,-61.579078674316406,154.16075134277344,3.5
1455,2,-88.30176544189453,-64.7291488647461,154.16075134277344,3.5
1456,-2,-82.95601654052734,-55.637943267822266,-24.191570281982422,3.5
1457,-1,-84.39027404785156,-58.83057403564453,-24.191570281982422,3.5
1458,1,-85.82453918457031,-62.02320861816406,155.8084259033203,3.5
1459,2,-87.25879669189453,-65.21583557128906,155.8084259033203,3.5
1460,-2,-82.1766586303711,-55.97468185424805,-22.543899536132812,3.5
1461,-1,-83.51852416992188,-59.20723342895508,-22.543899536132812,3.5
1462,1,-84.86039733886719,-62.43978500366211,157.4561004638672,3.5
1463,2,-86.20226287841797,-65.67233276367188,157.4561004638672,3.5
1464,-2,-81.387939453125,-56.28887176513672,-20.89622688293457,3.5
1465,-1,-82.63630676269531,-59.55867004394531,-20.89622688293457,3.5
1466,1,-83.88467407226562,-62.828468322753906,159.10377502441406,3.5
1467,2,-85.13304138183594,-66.0982666015625,159.10377502441406,3.5
1468,-2,-80.59050750732422,-56.58024978637695,-19.248554229736328,3.5
1469,-1,-81.74433898925781,-59.88459014892578,-19.248554229736328,3.5
1470,1,-82.89817810058594,-63.188934326171875,160.75144958496094,3.5
1471,2,-84.05200958251953,-66.49327087402344,160.75144958496094,3.5
1472,-2,-79.7850341796875,-56.84858322143555,-17.60088348388672,3.5
1473,-1,-80.84337615966797,-60.18473434448242,-17.60088348388672,3.5
1474,1,-81.90172576904297,-63.5208854675293,162.39910888671875,3.5
1475,2,-82.96006774902344,-66.8570327758789,162.39910888671875,3.5
1476,-2,-78.97217559814453,-57.09364318847656,-15.953211784362793,3.5
1477,-1,-79.93415832519531,-60.45884704589844,-15.953211784362793,3.5
1478,1,-80.89614868164062,-63.82405090332031,164.04678344726562,3.5
1479,2,-81.8581314086914,-67.18925476074219,164.04678344726562,3.5
1480,-2,-78.1526107788086,-57.31523132324219,-14.30553913116455,3.5
1481,-1,-79.0174331665039,-60.706703186035156,-14.30553913116455,3.5
1482,1,-79.88225555419922,-64.09817504882812,165.6944580078125,3.5
1483,2,-80.74707794189453,-67.4896469116211,165.6944580078125,3.5
1484,-2,-77.3270034790039,-57.51316452026367,-12.657868385314941,3.5
1485,-1,-78.09395599365234,-60.9281005859375,-12.657868385314941,3.5
1486,1,-78.86090850830078,-64.34303283691406,167.34213256835938,3.5
1487,2,-79.62786102294922,-67.75797271728516,167.34213256835938,3.5
1488,-2,-76.49606323242188,-57.68727111816406,-11.0101957321167,3.5
1489,-1,-77.16450500488281,-61.12284851074219,-11.0101957321167,3.5
1490,1,-77.83294677734375,-64.55842590332031,168.98980712890625,3.5
1491,2,-78.50138854980469,-67.99400329589844,168.98980712890625,3.5
1492,-2,-75.66044616699219,-57.83741760253906,-9.362524032592773,3.5
1493,-1,-76.22982788085938,-61.290794372558594,-9.362524032592773,3.5
1494,1,-76.79920959472656,-64.74417114257812,170.63748168945312,3.5
1495,2,-77.36859130859375,-68.19754791259766,170.63748168945312,3.5
1496,-2,-74.82086181640625,-57.96347427368164,-7.7148518562316895,3.5
1497,-1,-75.29071044921875,-61.431793212890625,-7.7148518562316895,3.5
1498,1,-75.76055908203125,-64.90011596679688,172.28514099121094,3.5
1499,2,-76.23040771484375,-68.3684310913086,172.28514099121094,3.5
1500,-2,-73.9780044555664,-58.065338134765625,-6.067180156707764,3.5
1501,-1,-74.34793090820312,-61.54573440551758,-6.067180156707764,3.5
1502,1,-74.71786499023438,-65.02613067626953,173.9328155517578,3.5
1503,2,-75.0877914428711,-68.50652313232422,173.9328155517578,3.5
1504,-2,-73.13256072998047,-58.142921447753906,-4.419508457183838,3.5
1505,-1,-73.40226745605469,-61.63251495361328,-4.419508457183838,3.5
1506,1,-73.67196655273438,-65.12210845947266,175.5804901123047,3.5
1507,2,-73.9416732788086,-68.61170196533203,175.5804901123047,3.5
1508,-2,-72.28523254394531,-58.1961669921875,-2.771836519241333,3.5
1509,-1,-72.4544906616211,-61.692073822021484,-2.771836519241333,3.5
1510,1,-72.62374114990234,-65.18798065185547,177.22816467285156,3.5
1511,2,-72.79299926757812,-68.68388366699219,177.22816467285156,3.5
1512,-2,-71.43672943115234,-58.22502899169922,-1.1241648197174072,3.5
1513,-1,-71.5053939819336,-61.7243537902832,-1.1241648197174072,3.5
1514,1,-71.57405853271484,-65.22367858886719,178.87583923339844,3.5
1515,2,-71.6427230834961,-68.72300720214844,178.87583923339844,3.5
1516,-2,-70.5877456665039,-58.22947692871094,0.5235071182250977,3.5
1517,-1,-70.55577087402344,-61.729331970214844,0.5235071182250977,3.5
1518,1,-70.52378845214844,-65.22918701171875,180.5235137939453,3.5
1519,2,-70.49181365966797,-68.72904205322266,180.5235137939453,3.5
1520,-2,-69.59451293945312,-58.21915817260742,0.5967352390289307,3.5
1521,-1,-69.55805969238281,-61.71896743774414,0.5967352390289307,3.5
1522,1,-69.5216064453125,-65.21878051757812,180.59674072265625,3.5
1523,2,-69.48515319824219,-68.71858978271484,180.59674072265625,3.5
1524,-2,-68.59456634521484,-58.208744049072266,0.5967352390289307,3.5
1525,-1,-68.55811309814453,-61.708553314208984,0.5967352390289307,3.5
1526,1,-68.52165985107422,-65.20836639404297,180.59674072265625,3.5
1527,2,-68.4852066040039,-68.70817565917969,180.59674072265625,3.5
1528,-2,-67.59461975097656,-58.19832992553711,0.5967352390289307,3.5
1529,-1,-67.55816650390625,-61.69813919067383,0.5967352390289307,3.5
1530,1,-67.52171325683594,-65.19795227050781,180.59674072265625,3.5
1531,2,-67.48526000976562,-68.69776153564453,180.59674072265625,3.5
1532,-2,-27.836780548095703,-57.784236907958984,0.5967352390289307,3.5
1533,-1,-27.800329208374023,-61.2840461730957,0.5967352390289307,3.5
1534,1,-27.76387596130371,-64.78385925292969,180.59674072265625,3.5
1535,2,-27.72742462158203,-68.2836685180664,180.59674072265625,3.5
1536,-2,-26.836833953857422,-57.77382278442383,0.5967352390289307,3.5
1537,-1,-26.800382614135742,-61.27363204956055,0.5967352390289307,3.5
1538,1,-26.76392936706543,-64.77344512939453,180.59674072265625,3.5
1539,2,-26.72747802734375,-68.27325439453125,180.59674072265625,3.5
1540,-2,-25.836889266967773,-57.76340866088867,0.5967352390289307,3.5
1541,-1,-25.800437927246094,-61.26321792602539,0.5967352390289307,3.5
1542,1,-25.76398468017578,-64.76303100585938,180.59674072265625,3.5
1543,2,-25.7275333404541,-68.2628402709961,180.59674072265625,3.5
1544,-2,-24.836942672729492,-57.75299072265625,0.5967352390289307,3.5
1545,-1,-24.800491333007812,-61.25279998779297,0.5967352390289307,3.5
1546,1,-24.7640380859375,-64.75260925292969,180.59674072265625,3.5
1547,2,-24.72758674621582,-68.2524185180664,180.59674072265625,3.5
1548,-2,-23.836997985839844,-57.742576599121094,0.5967352390289307,3.5
1549,-1,-23.800546646118164,-61.24238586425781,0.5967352390289307,3.5
1550,1,-23.76409339904785,-64.74219512939453,180.59674072265625,3.5
1551,2,-23.727642059326172,-68.24200439453125,180.59674072265625,3.5
1552,-2,-22.837051391601562,-57.73216247558594,0.5967352390289307,3.5
1553,-1,-22.800600051879883,-61.231971740722656,0.5967352390289307,3.5
1554,1,-22.76414680480957,-64.73178100585938,180.59674072265625,3.5
1555,2,-22.72769546508789,-68.2315902709961,180.59674072265625,3.5
1556,-2,-21.837106704711914,-57.72174835205078,0.5967352390289307,3.5
1557,-1,-21.800655364990234,-61.2215576171875,0.5967352390289307,3.5
1558,1,-21.764202117919922,-64.72136688232422,180.59674072265625,3.5
1559,2,-21.727750778198242,-68.22117614746094,180.59674072265625,3.5
1560,-2,-20.837160110473633,-57.711334228515625,0.5967352390289307,3.5
1561,-1,-20.800708770751953,-61.211143493652344,0.5967352390289307,3.5
1562,1,-20.76425552368164,-64.71095275878906,180.59674072265625,3.5
1563,2,-20.72780418395996,-68.21076202392578,180.59674072265625,3.5
1564,-2,-19.83721351623535,-57.70092010498047,0.5967352390289307,3.5
1565,-1,-19.800762176513672,-61.20072937011719,0.5967352390289307,3.5
1566,1,-19.76430892944336,-64.7005386352539,180.59674072265625,3.5
1567,2,-19.72785758972168,-68.20034790039062,180.59674072265625,3.5
1568,-2,-18.837268829345703,-57.69050216674805,0.5967352390289307,3.5
1569,-1,-18.800817489624023,-61.190311431884766,0.5967352390289307,3.5
1570,1,-18.76436424255371,-64.69012451171875,180.59674072265625,3.5
1571,2,-18.72791290283203,-68.18993377685547,180.59674072265625,3.5
1572,-2,-17.837324142456055,-57.68008804321289,0.5967352390289307,3.5
1573,-1,-17.800872802734375,-61.17989730834961,0.5967352390289307,3.5
1574,1,-17.764419555664062,-64.6797103881836,180.59674072265625,3.5
1575,2,-17.727968215942383,-68.17951965332031,180.59674072265625,3.5
1576,-2,-16.837377548217773,-57.669673919677734,0.5967352390289307,3.5
1577,-1,-16.800926208496094,-61.16948318481445,0.5967352390289307,3.5
1578,1,-16.76447296142578,-64.66929626464844,180.59674072265625,3.5
1579,2,-16.7280216217041,-68.16910552978516,180.59674072265625,3.5
1580,-2,-15.837430953979492,-57.65925979614258,0.5967352390289307,3.5
1581,-1,-15.800978660583496,-61.1590690612793,0.5967352390289307,3.5
1582,1,-15.764527320861816,-64.65888214111328,180.59674072265625,3.5
1583,2,-15.72807502746582,-68.15869140625,180.59674072265625,3.5
1584,-2,-14.837485313415527,-57.64884567260742,0.5967352390289307,3.5
1585,-1,-14.801033020019531,-61.14865493774414,0.5967352390289307,3.5
1586,1,-14.764581680297852,-64.64846801757812,180.59674072265625,3.5
1587,2,-14.728129386901855,-68.14827728271484,180.59674072265625,3.5
1588,-2,-13.837539672851562,-57.638427734375,0.5967352390289307,3.5
1589,-1,-13.801087379455566,-61.13823699951172,0.5967352390289307,3.5
1590,1,-13.764636039733887,-64.63804626464844,180.59674072265625,3.5
1591,2,-13.72818374633789,-68.13785552978516,180.59674072265625,3.5
1592,-2,-12.837594032287598,-57.628013610839844,0.5967352390289307,3.5
1593,-1,-12.801141738891602,-61.12782287597656,0.5967352390289307,3.5
1594,1,-12.764690399169922,-64.62763214111328,180.59674072265625,3.5
1595,2,-12.728238105773926,-68.12744140625,180.59674072265625,3.5
1596,-2,-11.837648391723633,-57.61759948730469,0.5967352390289307,3.5
1597,-1,-11.801196098327637,-61.117408752441406,0.5967352390289307,3.5
1598,1,-11.764744758605957,-64.61721801757812,180.59674072265625,3.5
1599,2,-11.728292465209961,-68.11702728271484,180.59674072265625,3.5
1600,-2,-10.837701797485352,-57.60718536376953,0.5967352390289307,3.5
1601,-1,-10.801249504089355,-61.10699462890625,0.5967352390289307,3.5
1602,1,-10.764798164367676,-64.60680389404297,180.59674072265625,3.5
1603,2,-10.72834587097168,-68.10661315917969,180.59674072265625,3.5
1604,-2,-9.837757110595703,-57.596771240234375,0.5967352390289307,3.5
1605,-1,-9.801304817199707,-61.096580505371094,0.5967352390289307,3.5
1606,1,-9.764853477478027,-64.59638977050781,180.59674072265625,3.5
1607,2,-9.728401184082031,-68.09619903564453,180.59674072265625,3.5
1608,-2,-8.837810516357422,-57.58635711669922,0.5967352390289307,3.5
1609,-1,-8.801358222961426,-61.08616638183594,0.5967352390289307,3.5
1610,1,-8.764906883239746,-64.58597564697266,180.59674072265625,3.5
1611,2,-8.72845458984375,-68.08578491210938,180.59674072265625,3.5
1612,-2,-7.837865829467773,-57.5759391784668,0.5967352390289307,3.5
1613,-1,-7.8014140129089355,-61.075748443603516,0.5967352390289307,3.5
1614,1,-7.7649617195129395,-64.5755615234375,180.59674072265625,3.5
1615,2,-7.728509902954102,-68.07537078857422,180.59674072265625,3.5
1616,-2,-6.837919235229492,-57.56552505493164,0.5967352390289307,3.5
1617,-1,-6.801467418670654,-61.06533432006836,0.5967352390289307,3.5
1618,1,-6.765015125274658,-64.56514739990234,180.59674072265625,3.5
1619,2,-6.72856330871582,-68.06495666503906,180.59674072265625,3.5
1620,-2,-5.837974548339844,-57.555110931396484,0.5967352390289307,3.5
1621,-1,-5.801522731781006,-61.0549201965332,0.5967352390289307,3.5
1622,1,-5.76507043838501,-64.55473327636719,180.59674072265625,3.5
1623,2,-5.728618621826172,-68.0545425415039,180.59674072265625,3.5
1624,-2,-0.21226438879966736,140.70989990234375,0.352119117975235,3.5
1625,-1,-0.19075478613376617,137.2099609375,0.352119117975235,3.5
1626,1,-0.16924519836902618,133.71002197265625,180.35211181640625,3.5
1627,2,-0.147735595703125,130.2100830078125,180.35211181640625,3.5
1628,-2,0.7877166867256165,140.71603393554688,0.352119117975235,3.5
1629,-1,0.8092262744903564,137.2161102294922,0.352119117975235,3.5
1630,1,0.8307359218597412,133.71617126464844,180.35211181640625,3.5
1631,2,0.8522455096244812,130.21624755859375,180.35211181640625,3.5
1632,-2,1.7829740047454834,140.7223663330078,0.40365833044052124,3.5
1633,-1,1.8076318502426147,137.2224578857422,0.40365833044052124,3.5
1634,1,1.8322898149490356,133.72254943847656,180.40365600585938,3.5
1635,2,1.856947660446167,130.22264099121094,180.40365600585938,3.5
1636,-2,2.7724416255950928,140.73031616210938,0.5182499289512634,3.5
1637,-1,2.8040993213653564,137.23045349121094,0.5182499289512634,3.5
1638,1,2.83575701713562,133.73060607910156,180.51824951171875,3.5
1639,2,2.867414712905884,130.23074340820312,180.51824951171875,3.5
1640,-2,3.7618916034698486,140.74024963378906,0.6328414082527161,3.5
1641,-1,3.800549030303955,137.24046325683594,0.6328414082527161,3.5
1642,1,3.8392062187194824,133.7406768798828,180.63284301757812,3.5
1643,2,3.877863645553589,130.2408905029297,180.63284301757812,3.5
1644,-2,4.751319885253906,140.75218200683594,0.7474330067634583,3.5
1645,-1,4.796976566314697,137.25247192382812,0.7474330067634583,3.5
1646,1,4.8426337242126465,133.75277709960938,180.7474365234375,3.5
1647,2,4.8882904052734375,130.25306701660156,180.7474365234375,3.5
1648,-2,5.740721702575684,140.7660675048828,0.8620245456695557,3.5
1649,-1,5.793377876281738,137.26646423339844,0.8620245456695557,3.5
1650,1,5.846034049987793,133.76686096191406,180.86203002929688,3.5
1651,2,5.898690223693848,130.2672576904297,180.86203002929688,3.5
1652,-2,6.7300944328308105,140.78195190429688,0.9766161441802979,3.5
1653,-1,6.789749622344971,137.28245544433594,0.9766161441802979,3.5
1654,1,6.849404811859131,133.78297424316406,180.97662353515625,3.5
1655,2,6.909060001373291,130.28347778320312,180.97662353515625,3.5
1656,-2,7.719432830810547,140.7998046875,1.0912076234817505,3.5
1657,-1,7.7860870361328125,137.30043029785156,1.0912076234817505,3.5
1658,1,7.852741241455078,133.8010711669922,181.09120178222656,3.5
1659,2,7.919395446777344,130.30169677734375,181.09120178222656,3.5
1660,-2,8.711320877075195,140.8196258544922,1.1775866746902466,3.5
1661,-1,8.783249855041504,137.32037353515625,1.1775866746902466,3.5
1662,1,8.855179786682129,133.82110595703125,181.17758178710938,3.5
1663,2,8.927108764648438,130.3218536376953,181.17758178710938,3.5
1664,-2,9.711109161376953,140.8401641845703,1.1775866746902466,3.5
1665,-1,9.783038139343262,137.34091186523438,1.1775866746902466,3.5
1666,1,9.854968070983887,133.84164428710938,181.17758178710938,3.5
1667,2,9.926897048950195,130.34239196777344,181.17758178710938,3.5
1668,-2,10.714808464050293,140.86065673828125,1.1349393129348755,3.5
1669,-1,10.784133911132812,137.36135864257812,1.1349393129348755,3.5
1670,1,10.853458404541016,133.86203002929688,181.1349334716797,3.5
1671,2,10.922783851623535,130.36273193359375,181.1349334716797,3.5
1672,-2,11.725129127502441,140.87965393066406,1.0203477144241333,3.5
1673,-1,11.787455558776855,137.38021850585938,1.0203477144241333,3.5
1674,1,11.84978199005127,133.88076782226562,181.02035522460938,3.5
1675,2,11.912108421325684,130.38133239746094,181.02035522460938,3.5
1676,-2,12.73548698425293,140.8966522216797,0.9057562351226807,3.5
1677,-1,12.790814399719238,137.3970947265625,0.9057562351226807,3.5
1678,1,12.84614086151123,133.89752197265625,180.90576171875,3.5
1679,2,12.901468276977539,130.39796447753906,180.90576171875,3.5
1680,-2,13.745875358581543,140.91160583496094,0.7911646962165833,3.5
1681,-1,13.79420280456543,137.4119415283203,0.7911646962165833,3.5
1682,1,13.842531204223633,133.9122772216797,180.79116821289062,3.5
1683,2,13.89085865020752,130.41261291503906,180.79116821289062,3.5
1684,-2,14.756292343139648,140.924560546875,0.6765730977058411,3.5
1685,-1,14.79762077331543,137.4248046875,0.6765730977058411,3.5
1686,1,14.838949203491211,133.925048828125,180.67657470703125,3.5
1687,2,14.880277633666992,130.42529296875,180.67657470703125,3.5
1688,-2,15.766733169555664,140.9354705810547,0.5619815587997437,3.5
1689,-1,15.80106258392334,137.43563842773438,0.5619815587997437,3.5
1690,1,15.8353910446167,133.93582153320312,180.56198120117188,3.5
1691,2,15.869720458984375,130.4359893798828,180.56198120117188,3.5
1692,-2,16.777193069458008,140.94439697265625,0.44738999009132385,3.5
1693,-1,16.804523468017578,137.4445037841797,0.44738999009132385,3.5
1694,1,16.831851959228516,133.94459533691406,180.4473876953125,3.5
1695,2,16.859182357788086,130.4447021484375,180.4473876953125,3.5
1696,-2,17.787670135498047,140.95126342773438,0.33279845118522644,3.5
1697,-1,17.808000564575195,137.45132446289062,0.33279845118522644,3.5
1698,1,17.82832908630371,133.95138549804688,180.33279418945312,3.5
1699,2,17.84865951538086,130.45144653320312,180.33279418945312,3.5
1700,-2,18.788785934448242,140.95687866210938,0.32044845819473267,3.5
1701,-1,18.808361053466797,137.45692443847656,0.32044845819473267,3.5
1702,1,18.82793426513672,133.9569854736328,180.32044982910156,3.5
1703,2,18.847509384155273,130.45703125,180.32044982910156,3.5
1704,-1,44.02894973754883,52.548702239990234,-90.75109100341797,3.5
1705,1,40.52924728393555,52.59458541870117,89.24890899658203,3.5
1706,-1,44.01584243774414,51.548789978027344,-90.75109100341797,3.5
1707,1,40.51613998413086,51.59467315673828,89.24890899658203,3.5
1708,-1,44.00273132324219,50.54887390136719,-90.75109100341797,3.5
1709,1,40.503028869628906,50.594757080078125,89.24890899658203,3.5
1710,-1,43.9896240234375,49.5489616394043,-90.75109100341797,3.5
1711,1,40.48992156982422,49.594844818115234,89.24890899658203,3.5
1712,-1,43.97651672363281,48.54904556274414,-90.75109100341797,3.5
1713,1,40.47681427001953,48.59492874145508,89.24890899658203,3.5
1714,-1,43.96340560913086,47.54913330078125,-90.75109100341797,3.5
1715,1,40.46370315551758,47.59501647949219,89.24890899658203,3.5
1716,-1,43.95029830932617,46.549217224121094,-90.75109100341797,3.5
1717,1,40.45059585571289,46.59510040283203,89.24890899658203,3.5
1718,-1,43.93718719482422,45.5493049621582,-90.75109100341797,3.5
1719,1,40.43748474121094,45.59518814086914,89.24890899658203,3.5
1720,-1,43.92407989501953,44.54938888549805,-90.75109100341797,3.5
1721,1,40.42437744140625,44.595272064208984,89.24890899658203,3.5
1722,-1,43.910972595214844,43.549476623535156,-90.75109100341797,3.5
1723,1,40.41127014160156,43.595359802246094,89.24890899658203,3.5
1724,-1,43.89786148071289,42.549560546875,-90.75109100341797,3.5
1725,1,40.39815902709961,42.59544372558594,89.24890899658203,3.5
1726,-2,109.97942352294922,-22.602590560913086,-89.1551513671875,3.5
1727,-1,106.47980499267578,-22.654197692871094,-89.1551513671875,3.5
1728,1,102.98018646240234,-22.70580291748047,90.8448486328125,3.5
1729,2,99.4805679321289,-22.757410049438477,90.8448486328125,3.5
1730,-2,109.98175811767578,-23.735763549804688,-90.60889434814453,3.5
1731,-1,106.4819564819336,-23.69856834411621,-90.60889434814453,3.5
1732,1,102.9821548461914,-23.661375045776367,89.39110565185547,3.5
1733,2,99.48235321044922,-23.62417984008789,89.39110565185547,3.5
1734,-2,109.9553451538086,-24.868633270263672,-92.06263732910156,3.5
1735,-1,106.45761108398438,-24.742660522460938,-92.06263732910156,3.5
1736,1,102.95988464355469,-24.616687774658203,87.93736267089844,3.5
1737,2,99.46215057373047,-24.49071502685547,87.93736267089844,3.5
1738,-2,109.90019226074219,-26.000465393066406,-93.5163803100586,3.5
1739,-1,106.40678405761719,-25.785795211791992,-93.5163803100586,3.5
1740,1,102.91337585449219,-25.57112693786621,86.4836196899414,3.5
1741,2,99.41996765136719,-25.356456756591797,86.4836196899414,3.5
1742,-2,109.81635284423828,-27.130535125732422,-94.97013092041016,3.5
1743,-1,106.32951354980469,-26.827306747436523,-94.97013092041016,3.5
1744,1,102.84266662597656,-26.524080276489258,85.02986907958984,3.5
1745,2,99.35582733154297,-26.22085189819336,85.02986907958984,3.5
1746,-2,109.70387268066406,-28.258115768432617,-96.42388153076172,3.5
1747,-1,106.22584533691406,-27.86652374267578,-96.42388153076172,3.5
1748,1,102.74781799316406,-27.474933624267578,83.57611846923828,3.5
1749,2,99.26979064941406,-27.083341598510742,83.57611846923828,3.5
1750,-2,109.56280517578125,-29.382476806640625,-97.87762451171875,3.5
1751,-1,106.09583282470703,-28.902774810791016,-97.87762451171875,3.5
1752,1,102.62886810302734,-28.423072814941406,82.12237548828125,3.5
1753,2,99.16189575195312,-27.943370819091797,82.12237548828125,3.5
1754,-2,109.39326477050781,-30.502899169921875,-99.33136749267578,3.5
1755,-1,105.93958282470703,-29.935394287109375,-99.33136749267578,3.5
1756,1,102.48589324951172,-29.367889404296875,80.66863250732422,3.5
1757,2,99.03221130371094,-28.800384521484375,80.66863250732422,3.5
1758,-2,109.19536590576172,-31.6186580657959,-100.78511047363281,3.5
1759,-1,105.75718688964844,-30.963716506958008,-100.78511047363281,3.5
1760,1,102.31901550292969,-30.308774948120117,79.21488952636719,3.5
1761,2,98.8808364868164,-29.653833389282227,79.21488952636719,3.5
1762,-2,108.96920776367188,-32.72903823852539,-102.23885345458984,3.5
1763,-1,105.54875946044922,-31.98708152770996,-102.23885345458984,3.5
1764,1,102.12830352783203,-31.2451229095459,77.76114654541016,3.5
1765,2,98.70785522460938,-30.50316619873047,77.76114654541016,3.5
1766,-2,108.71495819091797,-33.83332061767578,-103.6926040649414,3.5
1767,-1,105.3144302368164,-33.00482940673828,-103.6926040649414,3.5
1768,1,101.91390228271484,-32.17633056640625,76.3073959350586,3.5
1769,2,98.51337432861328,-31.347837448120117,76.3073959350586,3.5
1770,-2,108.43278503417969,-34.93080139160156,-105.14635467529297,3.5
1771,-1,105.05436706542969,-34.016300201416016,-105.14635467529297,3.5
1772,1,101.67594909667969,-33.101802825927734,74.85364532470703,3.5
1773,2,98.29753112792969,-32.18730163574219,74.85364532470703,3.5
1774,-2,108.12284088134766,-36.02077102661133,-106.60009765625,3.5
1775,-1,104.76871490478516,-35.02085494995117,-106.60009765625,3.5
1776,1,101.41458892822266,-34.020938873291016,73.39990234375,3.5
1777,2,98.06046295166016,-33.02102279663086,73.39990234375,3.5
1778,-2,107.78535461425781,-37.10251998901367,-108.05384063720703,3.5
1779,-1,104.45767974853516,-36.0178337097168,-108.05384063720703,3.5
1780,1,101.12999725341797,-34.93314743041992,71.94615936279297,3.5
1781,2,97.80232238769531,-33.84846115112305,71.94615936279297,3.5
1782,-2,107.4205322265625,-38.17536926269531,-109.50758361816406,3.5
1783,-1,104.1214370727539,-37.00660705566406,-109.50758361816406,3.5
1784,1,100.82234954833984,-35.83784484863281,70.49241638183594,3.5
1785,2,97.52325439453125,-34.66908264160156,70.49241638183594,3.5
1786,-2,107.02861022949219,-39.238609313964844,-110.9613265991211,3.5
1787,-1,103.7602310180664,-37.98652648925781,-110.9613265991211,3.5
1788,1,100.49185943603516,-36.73444366455078,69.0386734008789,3.5
1789,2,97.22348022460938,-35.48236083984375,69.0386734008789,3.5
1790,-2,106.6098403930664,-40.29156494140625,-112.41507720947266,3.5
1791,-1,103.37428283691406,-38.956966400146484,-112.41507720947266,3.5
